,ObservationDate,Confirmed,Recovered,Deaths,Population,ISO3,Province/State,Country/Region,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
136474,2020-01-27,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136475,2020-01-28,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136476,2020-01-29,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136477,2020-01-30,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136478,2020-01-31,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136479,2020-02-01,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136480,2020-02-02,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136481,2020-02-03,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136482,2020-02-04,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136483,2020-02-05,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136484,2020-02-06,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136485,2020-02-07,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136486,2020-02-08,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136487,2020-02-09,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136488,2020-02-10,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136489,2020-02-11,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136490,2020-02-12,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136491,2020-02-13,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136492,2020-02-14,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136493,2020-02-15,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136494,2020-02-16,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136495,2020-02-17,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136496,2020-02-18,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136497,2020-02-19,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136498,2020-02-20,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136499,2020-02-21,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136500,2020-02-22,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136501,2020-02-23,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136502,2020-02-24,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136503,2020-02-25,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136504,2020-02-26,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136505,2020-02-27,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136506,2020-02-28,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136507,2020-02-29,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136508,2020-03-01,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136509,2020-03-02,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136510,2020-03-03,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136511,2020-03-04,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136512,2020-03-05,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136513,2020-03-06,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136514,2020-03-07,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136515,2020-03-08,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136516,2020-03-09,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136517,2020-03-10,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136518,2020-03-11,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136519,2020-03-12,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136520,2020-03-13,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
136521,2020-03-14,0,0,0,836096.0,CHL,Coquimbo,Chile,0,0,0,0,0,0,0,0,2,0,0,11.11
136522,2020-03-15,0,0,0,836096.0,CHL,Coquimbo,Chile,3,0,0,0,0,0,0,0,2,0,0,22.22
136523,2020-03-16,0,0,0,836096.0,CHL,Coquimbo,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
136524,2020-03-17,0,0,0,836096.0,CHL,Coquimbo,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
136525,2020-03-18,0,0,0,836096.0,CHL,Coquimbo,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
136526,2020-03-19,2,0,0,836096.0,CHL,Coquimbo,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
136527,2020-03-20,3,0,0,836096.0,CHL,Coquimbo,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
136528,2020-03-21,3,0,0,836096.0,CHL,Coquimbo,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
136529,2020-03-22,5,0,0,836096.0,CHL,Coquimbo,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
136530,2020-03-23,6,0,0,836096.0,CHL,Coquimbo,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
136531,2020-03-24,11,0,0,836096.0,CHL,Coquimbo,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
136532,2020-03-25,12,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,0,0,73.15
136533,2020-03-26,13,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
136534,2020-03-27,14,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
136535,2020-03-28,15,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
136536,2020-03-29,18,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
136537,2020-03-30,27,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136538,2020-03-31,28,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136539,2020-04-01,30,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136540,2020-04-02,34,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136541,2020-04-03,35,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136542,2020-04-04,44,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136543,2020-04-05,50,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136544,2020-04-06,51,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136545,2020-04-07,52,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136546,2020-04-08,56,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136547,2020-04-09,61,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136548,2020-04-10,61,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136549,2020-04-11,64,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136550,2020-04-12,66,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136551,2020-04-13,66,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136552,2020-04-14,66,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136553,2020-04-15,66,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136554,2020-04-16,68,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136555,2020-04-17,68,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136556,2020-04-18,68,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136557,2020-04-19,68,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136558,2020-04-20,69,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136559,2020-04-21,69,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136560,2020-04-22,70,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136561,2020-04-23,70,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136562,2020-04-24,72,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136563,2020-04-25,73,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136564,2020-04-26,73,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136565,2020-04-27,74,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136566,2020-04-28,74,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136567,2020-04-29,76,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136568,2020-04-30,76,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136569,2020-05-01,77,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136570,2020-05-02,78,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136571,2020-05-03,88,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136572,2020-05-04,91,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136573,2020-05-05,97,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136574,2020-05-06,97,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136575,2020-05-07,100,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
136576,2020-05-08,111,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136577,2020-05-09,129,0,0,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136578,2020-05-10,135,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136579,2020-05-11,140,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136580,2020-05-12,148,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136581,2020-05-13,153,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136582,2020-05-14,165,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
136583,2020-05-15,180,0,1,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136584,2020-05-16,187,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136585,2020-05-17,194,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136586,2020-05-18,212,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136587,2020-05-19,239,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136588,2020-05-20,263,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136589,2020-05-21,268,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136590,2020-05-22,281,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136591,2020-05-23,294,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136592,2020-05-24,323,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136593,2020-05-25,338,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136594,2020-05-26,384,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136595,2020-05-27,455,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136596,2020-05-28,482,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136597,2020-05-29,537,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136598,2020-05-30,597,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136599,2020-05-31,628,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136600,2020-06-01,668,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136601,2020-06-02,687,0,2,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136602,2020-06-03,718,0,4,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136603,2020-06-04,772,0,4,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136604,2020-06-05,832,0,5,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136605,2020-06-06,898,0,5,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136606,2020-06-07,990,0,4,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136607,2020-06-08,1123,0,5,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136608,2020-06-09,1175,0,5,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136609,2020-06-10,1256,0,6,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136610,2020-06-11,1345,0,7,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136611,2020-06-12,1438,0,7,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136612,2020-06-13,1512,0,8,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136613,2020-06-14,1556,0,10,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136614,2020-06-15,1676,0,10,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136615,2020-06-16,1720,0,10,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136616,2020-06-17,1980,0,12,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136617,2020-06-18,2076,0,15,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136618,2020-06-19,2195,0,16,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136619,2020-06-20,2273,0,16,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136620,2020-06-21,2359,0,17,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136621,2020-06-22,2428,0,17,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136622,2020-06-23,2485,0,17,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136623,2020-06-24,2539,0,18,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136624,2020-06-25,2637,0,22,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136625,2020-06-26,2705,0,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136626,2020-06-27,2781,0,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136627,2020-06-28,2857,0,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136628,2020-06-29,2961,2263,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136629,2020-06-30,3050,2343,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136630,2020-07-01,3119,2441,23,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136631,2020-07-02,3170,2507,24,836096.0,CHL,Coquimbo,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
136632,2020-07-03,3224,2568,24,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136633,2020-07-04,3333,2656,26,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136634,2020-07-05,3434,2737,26,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136635,2020-07-06,3545,2785,26,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136636,2020-07-07,3621,2878,26,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136637,2020-07-08,3688,2967,27,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136638,2020-07-09,3779,3042,29,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136639,2020-07-10,3918,3140,29,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136640,2020-07-11,4026,3241,31,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136641,2020-07-12,4103,3321,33,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136642,2020-07-13,4166,3383,33,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136643,2020-07-14,4179,3441,33,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136644,2020-07-15,4277,3508,42,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136645,2020-07-16,4361,3612,42,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
136646,2020-07-17,4486,3682,49,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136647,2020-07-18,4634,3772,52,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136648,2020-07-19,4792,3875,53,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136649,2020-07-20,4918,3945,54,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136650,2020-07-21,4988,4092,54,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136651,2020-07-22,5061,4207,54,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136652,2020-07-23,5208,4316,59,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136653,2020-07-24,5360,4409,60,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136654,2020-07-25,5522,4536,62,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136655,2020-07-26,5685,4639,62,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136656,2020-07-27,5811,4743,63,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136657,2020-07-28,5913,4853,63,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136658,2020-07-29,6056,4994,63,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136659,2020-07-30,6160,5119,66,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136660,2020-07-31,6333,5222,69,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
136661,2020-08-01,6423,5337,74,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136662,2020-08-02,6551,5439,74,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136663,2020-08-03,6633,5530,75,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136664,2020-08-04,6742,5685,75,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136665,2020-08-05,6821,5806,76,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136666,2020-08-06,6951,5905,80,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136667,2020-08-07,7072,6030,81,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136668,2020-08-08,7167,6155,83,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136669,2020-08-09,7312,6292,84,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
136670,2020-08-10,7447,6368,86,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136671,2020-08-11,7549,6532,89,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136672,2020-08-12,7631,6636,89,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136673,2020-08-13,7777,6750,93,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136674,2020-08-14,7888,6864,94,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136675,2020-08-15,8064,6975,95,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136676,2020-08-16,8213,7128,98,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136677,2020-08-17,8314,7238,100,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136678,2020-08-18,8435,7378,101,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136679,2020-08-19,8529,7482,101,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136680,2020-08-20,8638,7606,106,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136681,2020-08-21,8743,7713,109,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136682,2020-08-22,8900,7839,112,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136683,2020-08-23,9097,7941,116,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136684,2020-08-24,9229,8016,119,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136685,2020-08-25,9327,8143,119,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136686,2020-08-26,9451,8247,119,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136687,2020-08-27,9551,8350,125,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136688,2020-08-28,9680,8472,126,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136689,2020-08-29,9739,8595,130,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136690,2020-08-30,9819,8703,133,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136691,2020-08-31,9951,8787,136,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136692,2020-09-01,10011,8918,139,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136693,2020-09-02,10124,9074,139,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
136694,2020-09-03,10215,9213,143,836096.0,CHL,Coquimbo,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
